trial_id,controller,push_magnitude_N,push_direction_deg,push_duration_s,impulse_Ns,success,failure_reason,recovered_at_s,recovery_latency_s,max_torso_error_rad,max_com_displacement_m,max_joint_torque_Nm,max_contact_force_N,min_friction_margin,seed,mass_kg,force_over_mg,impulse_over_mass_m_s
calibration_pd_100_0,pd,100.0,0.0,0.15,15.0,False,FALL,,,1.7906385189754304,0.8370446733087313,139.0,2522.430264471446,-2.220446049250313e-16,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_pd_100_45,pd,100.0,45.0,0.15,15.0,False,FALL,,,2.0098841345190683,0.7377069735711314,139.0,2097.228749738783,-2.220446049250313e-16,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_pd_100_90,pd,100.0,90.0,0.15,15.0,False,FALL,,,1.8045601844368573,1.0803115602336453,139.0,2110.929030809475,0.0,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_pd_100_135,pd,100.0,135.0,0.15,15.0,False,FALL,,,1.8040497143457936,1.0565378859698074,139.0,2664.614042608029,0.0,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_pd_100_180,pd,100.0,180.0,0.15,15.0,False,FALL,,,1.7146990962147333,0.939801367706053,139.0,2650.4875411422227,0.0,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_pd_100_225,pd,100.0,225.0,0.15,15.0,False,FALL,,,2.0434042036084965,0.7457442745966121,139.0,2741.9816333263643,0.0,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_pd_100_270,pd,100.0,270.0,0.15,15.0,False,FALL,,,2.0886912654666228,0.8285258139677387,139.0,2046.397599162027,-2.220446049250313e-16,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_pd_100_315,pd,100.0,315.0,0.15,15.0,False,FALL,,,1.9780567382592278,0.8498356696716578,139.0,2437.093926842779,-2.220446049250313e-16,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_se3_wbc_10_0,se3_wbc,10.0,0.0,0.15,1.5,True,,2.1519999999999846,0.0019999999999846807,0.00740741508980379,0.008104287608734932,3.990821055501858,172.37846277124112,0.9768601891602083,0,35.112142000000006,0.029031780284012747,0.04272026468792476
calibration_se3_wbc_10_45,se3_wbc,10.0,45.0,0.15,1.5,True,,2.1519999999999846,0.0019999999999846807,0.005835508270187192,0.006208122037472908,3.208126101946717,193.9364509273443,0.9687840670782661,0,35.112142000000006,0.029031780284012747,0.04272026468792476
calibration_se3_wbc_10_90,se3_wbc,10.0,90.0,0.15,1.5,True,,2.1519999999999846,0.0019999999999846807,0.007572744348800223,0.004156539750796513,1.9026683023555073,202.41236359991726,0.9615595534862731,0,35.112142000000006,0.029031780284012747,0.04272026468792476
calibration_se3_wbc_10_135,se3_wbc,10.0,135.0,0.15,1.5,True,,2.1519999999999846,0.0019999999999846807,0.009420355165310163,0.0061095533411837455,2.123402631483432,194.04725912686445,0.9678655995601574,0,35.112142000000006,0.029031780284012747,0.04272026468792476
calibration_se3_wbc_10_180,se3_wbc,10.0,180.0,0.15,1.5,True,,2.1519999999999846,0.0019999999999846807,0.01034733687415315,0.006825442997127557,2.260978207800398,172.3927110273714,0.9737079849505467,0,35.112142000000006,0.029031780284012747,0.04272026468792476
calibration_se3_wbc_10_225,se3_wbc,10.0,225.0,0.15,1.5,True,,2.1519999999999846,0.0019999999999846807,0.009418877981816296,0.006109309963690002,2.1237415163492255,193.8364024914539,0.9678904165517825,0,35.112142000000006,0.029031780284012747,0.04272026468792476
calibration_se3_wbc_10_270,se3_wbc,10.0,270.0,0.15,1.5,True,,2.1519999999999846,0.0019999999999846807,0.007571698843684004,0.004156539750796513,1.852885486421278,202.20059629723568,0.9616164406836466,0,35.112142000000006,0.029031780284012747,0.04272026468792476
calibration_se3_wbc_10_315,se3_wbc,10.0,315.0,0.15,1.5,True,,2.1519999999999846,0.0019999999999846807,0.005837109013029023,0.006209057874194599,3.207036143622568,193.72375044066771,0.9688334200346608,0,35.112142000000006,0.029031780284012747,0.04272026468792476
calibration_se3_wbc_20_0,se3_wbc,20.0,0.0,0.15,3.0,True,,2.1519999999999846,0.0019999999999846807,0.015116254208274074,0.016291311973203004,7.732117213145435,172.51063187098129,0.9505581119754041,0,35.112142000000006,0.058063560568025495,0.08544052937584952
calibration_se3_wbc_20_45,se3_wbc,20.0,45.0,0.15,3.0,True,,2.1519999999999846,0.0019999999999846807,0.014034309569810373,0.012559712312593915,5.524637362865451,214.01868654306406,0.9307140882283241,0,35.112142000000006,0.058063560568025495,0.08544052937584952
calibration_se3_wbc_20_90,se3_wbc,20.0,90.0,0.15,3.0,True,,2.1519999999999846,0.0019999999999846807,0.015083537524185765,0.007943415780073484,3.990333774641599,231.33928489604503,0.9018269729442007,0,35.112142000000006,0.058063560568025495,0.08544052937584952
