trial_id,controller,push_magnitude_N,push_direction_deg,push_duration_s,impulse_Ns,success,failure_reason,recovered_at_s,recovery_latency_s,max_torso_error_rad,max_com_displacement_m,max_joint_torque_Nm,max_contact_force_N,min_friction_margin,seed,mass_kg,force_over_mg,impulse_over_mass_m_s,factor,factor_value,initial_tilt_rad,initial_com_offset_m,initial_angular_velocity_rad_s
friction_0.7_0,se3_wbc,71.53397089800029,-1.056838906330415,0.13622920571808583,9.745016037295247,True,,2.391999999999958,0.2557707942818723,0.0484186511120544,0.06969863196815584,20.349420517500732,444.9003452545515,0.8244037539384798,0,35.112142000000006,0.20767585259537064,0.2775397763342164,friction,0.7,0.0,0.0,0.04675362118938842
friction_0.7_1,se3_wbc,70.13240219664287,6.572945148009267,0.13932478838158902,9.771182094739757,True,,2.383999999999959,0.24467521161836991,0.04830475797791799,0.06608028659045545,21.23930263684823,370.54377419775267,0.8303568230426491,1,35.112142000000006,0.20360684913629487,0.27828499026746234,friction,0.7,0.0,0.0,0.0013779556621534182
friction_0.7_2,se3_wbc,67.33005590359235,-4.181987531845979,0.15942677221782842,10.73421348595567,True,,2.427999999999954,0.268573227782126,0.052121845847963574,0.08623874648907481,20.838613209642997,476.6811253241162,0.8254629046922725,2,35.112142000000006,0.19547113895033885,0.3057122942244785,friction,0.7,0.0,0.0,0.032871650743779623
friction_0.7_3,se3_wbc,65.35927067200859,-20.445320250513454,0.1590382339561919,10.394622980340975,True,,2.403999999999957,0.24496176604376485,0.052648727655673494,0.0681438405585033,23.913337875789384,367.7853636458392,0.8260525803071492,3,35.112142000000006,0.18974959856730717,0.29604069670090116,friction,0.7,0.0,0.0,0.005683600996070171
friction_0.7_4,se3_wbc,74.96222838241052,-1.3977383386062172,0.16428731117123113,12.31534294034997,False,FALL,,,1.720149374485683,1.5187994973383014,100.00776040666732,1391.6115219413477,-2.220446049250313e-16,4,35.112142000000006,0.21762869439981264,0.35074314008954416,friction,0.7,0.0,0.0,0.02719707003817491
friction_0.9_0,se3_wbc,71.53397089800029,-1.056838906330415,0.13622920571808583,9.745016037295247,True,,2.391999999999958,0.2557707942818723,0.04844822977264506,0.07054222962535578,20.35821730203674,426.967024058102,0.8652042364751508,0,35.112142000000006,0.20767585259537064,0.2775397763342164,friction,0.9,0.0,0.0,0.04675362118938842
friction_0.9_1,se3_wbc,70.13240219664287,6.572945148009267,0.13932478838158902,9.771182094739757,True,,2.383999999999959,0.24467521161836991,0.04835073111838606,0.06690466347678399,21.263720260400163,361.618876201891,0.8684322344792422,1,35.112142000000006,0.20360684913629487,0.27828499026746234,friction,0.9,0.0,0.0,0.0013779556621534182
friction_0.9_2,se3_wbc,67.33005590359235,-4.181987531845979,0.15942677221782842,10.73421348595567,True,,2.427999999999954,0.268573227782126,0.052129793123721804,0.08761337074199668,20.860973162803717,484.41336959904675,0.8665043334046972,2,35.112142000000006,0.19547113895033885,0.3057122942244785,friction,0.9,0.0,0.0,0.032871650743779623
friction_0.9_3,se3_wbc,65.35927067200859,-20.445320250513454,0.1590382339561919,10.394622980340975,True,,2.3999999999999573,0.2409617660437653,0.052613167123561747,0.06916884359219132,23.98812834480258,359.76916579944475,0.8667866719624941,3,35.112142000000006,0.18974959856730717,0.29604069670090116,friction,0.9,0.0,0.0,0.005683600996070171
friction_0.9_4,se3_wbc,74.96222838241052,-1.3977383386062172,0.16428731117123113,12.31534294034997,False,FALL,,,1.6875552459491694,1.3717197679698554,139.0,849.0044574934723,-2.220446049250313e-16,4,35.112142000000006,0.21762869439981264,0.35074314008954416,friction,0.9,0.0,0.0,0.02719707003817491
mass_scale_0.9_0,se3_wbc,71.53397089800029,-1.056838906330415,0.13622920571808583,9.745016037295247,False,FALL,2.427999999999954,0.29177079428186836,1.4229762545219573,1.1941317676729204,50.0,553.5503584576707,0.03442081416538101,0,31.600927800000004,0.2307509473281896,0.3083775292602405,mass_scale,0.9,0.0,0.0,0.04675362118938842
mass_scale_0.9_1,se3_wbc,70.13240219664287,6.572945148009267,0.13932478838158902,9.771182094739757,False,FALL,2.4239999999999546,0.2846752116183655,1.4237802825865125,1.1969225879261907,50.0,474.1701289117156,-2.220446049250313e-16,1,31.600927800000004,0.22622983237366098,0.3092055447416248,mass_scale,0.9,0.0,0.0,0.0013779556621534182
mass_scale_0.9_2,se3_wbc,67.33005590359235,-4.181987531845979,0.15942677221782842,10.73421348595567,False,FALL,,,2.8918280533091876,1.907342956502688,139.0,994.1081262548573,-2.220446049250313e-16,2,31.600927800000004,0.2171901543892654,0.33968032691608724,mass_scale,0.9,0.0,0.0,0.032871650743779623
mass_scale_0.9_3,se3_wbc,65.35927067200859,-20.445320250513454,0.1590382339561919,10.394622980340975,False,FALL,2.439999999999953,0.2809617660437609,1.4317230534491832,1.196110110399492,50.0,490.2904054107738,0.0,3,31.600927800000004,0.21083288729700794,0.3289341074454457,mass_scale,0.9,0.0,0.0,0.005683600996070171
mass_scale_0.9_4,se3_wbc,74.96222838241052,-1.3977383386062172,0.16428731117123113,12.31534294034997,False,FALL,,,1.6297236395233565,1.4993697155499797,139.0,1956.5820226580136,-2.220446049250313e-16,4,31.600927800000004,0.24180966044423627,0.38971460009949355,mass_scale,0.9,0.0,0.0,0.02719707003817491
mass_scale_1.0_0,se3_wbc,71.53397089800029,-1.056838906330415,0.13622920571808583,9.745016037295247,True,,2.391999999999958,0.2557707942818723,0.0484186511120544,0.06969863196815584,20.349420517500732,444.9003452545515,0.8244037539384798,0,35.112142000000006,0.20767585259537064,0.2775397763342164,mass_scale,1.0,0.0,0.0,0.04675362118938842
mass_scale_1.0_1,se3_wbc,70.13240219664287,6.572945148009267,0.13932478838158902,9.771182094739757,True,,2.383999999999959,0.24467521161836991,0.04830475797791799,0.06608028659045545,21.23930263684823,370.54377419775267,0.8303568230426491,1,35.112142000000006,0.20360684913629487,0.27828499026746234,mass_scale,1.0,0.0,0.0,0.0013779556621534182
mass_scale_1.0_2,se3_wbc,67.33005590359235,-4.181987531845979,0.15942677221782842,10.73421348595567,True,,2.427999999999954,0.268573227782126,0.052121845847963574,0.08623874648907481,20.838613209642997,476.6811253241162,0.8254629046922725,2,35.112142000000006,0.19547113895033885,0.3057122942244785,mass_scale,1.0,0.0,0.0,0.032871650743779623
mass_scale_1.0_3,se3_wbc,65.35927067200859,-20.445320250513454,0.1590382339561919,10.394622980340975,True,,2.403999999999957,0.24496176604376485,0.052648727655673494,0.0681438405585033,23.913337875789384,367.7853636458392,0.8260525803071492,3,35.112142000000006,0.18974959856730717,0.29604069670090116,mass_scale,1.0,0.0,0.0,0.005683600996070171
