trial_id,controller,push_magnitude_N,push_direction_deg,push_duration_s,impulse_Ns,success,failure_reason,recovered_at_s,recovery_latency_s,max_torso_error_rad,max_com_displacement_m,max_com_3d_displacement_m,max_joint_torque_Nm,max_contact_force_N,min_friction_margin,seed,initial_condition_sha256,planned_push_duration_s,realized_push_duration_s,planned_impulse_Ns,realized_impulse_Ns,active_push_substeps,force_trace_sha256,mass_kg,force_over_mg,impulse_over_mass_m_s,initial_qpos_sha256,initial_qvel_sha256,torso_reference_sha256,pelvis_reference_sha256,com_reference_sha256,joint_reference_sha256,evaluation_window_start_s,evaluation_window_end_s,recovery_window_label,qp_status_counts_json,fallback_count,qp_failure_count,condition_id,source_sha256,source_dirty,config_sha256,model_sha256,dependency_versions_json,trial_summary_path
70N_0deg_pd_nominal_ff,pd_nominal_ff,70.0,0.0,0.15,10.5,False,FALL,,,2.213497938472341,0.387785422893196,0.7356898648786806,139.0,1977.641340203694,0.0,0,5378f467006d4ddd20bad2c4ff38893ed8ac1317065f8a415de4e05627bdc275,0.15,0.15,10.5,10.500000000000004,75,56bb8376089839413d8d3f7c383a2ba830a973f771eb77a71dff03206fb84963,35.112142000000006,0.20322246198808921,0.2990418528154733,22bdb8de0325952497b651a4f0e2f6a62b2e4662552ff5c854dda140d68b2b58,87416b4a0d4b92975a5f6fc2d9f1ebf823da6e4e34d0232d13258fb0888de4dc,8a94036cfee7262e9bb34502e924f10a69800ab460534f0c2a2aff6a97641fb2,010f6b4df4f41b3ee25da9eb5ac78d2700dbcfd279929b49906c94fee6cbd66e,ba18b0a54a36125af298083e8cca5f343f328104258b1f08f7beb56e5550fb59,76de9685deb778527467ea1c145f9d689f950cb3dee5bb7a980ef2ff546454cf,2.15,8.15,NOT_OBSERVED_IN_WINDOW,"{""pd"": 2038}",0,0,70N_0deg,b114efb8e0170592b835344eb69ea6c3ce889c6f,False,ca8e6609f4b4e21e85a409ad672bf16ca4c9bdd37171fdda0924b559e14efb6b,43912c5f880adff88355c6cd1a887caec143543c7bc578234e1a369226fb0422,"{""mujoco"": ""3.11.0"", ""numpy"": ""2.5.2"", ""osqp"": ""1.1.3""}",raw/canonical/70N_0deg_pd_nominal_ff.json
70N_0deg_pure_pd,pure_pd,70.0,0.0,0.15,10.5,False,FALL,,,1.8565334778049558,0.5731385776135993,0.8629500776648777,139.0,2124.8964059577984,-2.220446049250313e-16,0,5378f467006d4ddd20bad2c4ff38893ed8ac1317065f8a415de4e05627bdc275,0.15,0.15,10.5,10.500000000000004,75,56bb8376089839413d8d3f7c383a2ba830a973f771eb77a71dff03206fb84963,35.112142000000006,0.20322246198808921,0.2990418528154733,22bdb8de0325952497b651a4f0e2f6a62b2e4662552ff5c854dda140d68b2b58,87416b4a0d4b92975a5f6fc2d9f1ebf823da6e4e34d0232d13258fb0888de4dc,8a94036cfee7262e9bb34502e924f10a69800ab460534f0c2a2aff6a97641fb2,010f6b4df4f41b3ee25da9eb5ac78d2700dbcfd279929b49906c94fee6cbd66e,ba18b0a54a36125af298083e8cca5f343f328104258b1f08f7beb56e5550fb59,76de9685deb778527467ea1c145f9d689f950cb3dee5bb7a980ef2ff546454cf,2.15,8.15,NOT_OBSERVED_IN_WINDOW,"{""pd"": 2038}",0,0,70N_0deg,b114efb8e0170592b835344eb69ea6c3ce889c6f,False,ca8e6609f4b4e21e85a409ad672bf16ca4c9bdd37171fdda0924b559e14efb6b,43912c5f880adff88355c6cd1a887caec143543c7bc578234e1a369226fb0422,"{""mujoco"": ""3.11.0"", ""numpy"": ""2.5.2"", ""osqp"": ""1.1.3""}",raw/canonical/70N_0deg_pure_pd.json
70N_0deg_se3_wbc,se3_wbc,70.0,0.0,0.15,10.5,True,,2.419999999999955,0.26999999999995516,0.05056575641366511,0.08119182651605028,0.08350093055686572,20.274926145038123,458.91429801668085,0.824285148613337,0,5378f467006d4ddd20bad2c4ff38893ed8ac1317065f8a415de4e05627bdc275,0.15,0.15,10.5,10.500000000000004,75,56bb8376089839413d8d3f7c383a2ba830a973f771eb77a71dff03206fb84963,35.112142000000006,0.20322246198808921,0.2990418528154733,22bdb8de0325952497b651a4f0e2f6a62b2e4662552ff5c854dda140d68b2b58,87416b4a0d4b92975a5f6fc2d9f1ebf823da6e4e34d0232d13258fb0888de4dc,8a94036cfee7262e9bb34502e924f10a69800ab460534f0c2a2aff6a97641fb2,010f6b4df4f41b3ee25da9eb5ac78d2700dbcfd279929b49906c94fee6cbd66e,ba18b0a54a36125af298083e8cca5f343f328104258b1f08f7beb56e5550fb59,76de9685deb778527467ea1c145f9d689f950cb3dee5bb7a980ef2ff546454cf,2.15,8.15,WITHIN_WINDOW,"{""solved"": 2038}",0,0,70N_0deg,b114efb8e0170592b835344eb69ea6c3ce889c6f,False,ca8e6609f4b4e21e85a409ad672bf16ca4c9bdd37171fdda0924b559e14efb6b,43912c5f880adff88355c6cd1a887caec143543c7bc578234e1a369226fb0422,"{""mujoco"": ""3.11.0"", ""numpy"": ""2.5.2"", ""osqp"": ""1.1.3""}",raw/canonical/70N_0deg_se3_wbc.json
