trial_id,controller,push_magnitude_N,push_direction_deg,push_duration_s,impulse_Ns,success,failure_reason,recovered_at_s,recovery_latency_s,max_torso_error_rad,max_com_displacement_m,max_joint_torque_Nm,max_contact_force_N,min_friction_margin,seed
pd_40_315,pd,40.0,315.0,0.15,6.0,True,,2.183999999999981,0.033999999999981156,0.04587364106848526,0.011287219393246142,6.978714457953401,338.534835775302,0.23197443144490637,0
pd_40_330,pd,40.0,330.0,0.15,6.0,True,,2.1999999999999793,0.049999999999979394,0.05297718352741952,0.013147950802085862,8.323302368128587,335.03539992400044,0.1954388843978322,0
pd_40_345,pd,40.0,345.0,0.15,6.0,True,,2.2079999999999784,0.05799999999997851,0.05705476705323746,0.01417620144507436,9.059743887681273,327.23719895833466,0.1604966535809833,0
pd_60_0,pd,60.0,0.0,0.15,9.0,True,,2.231999999999976,0.08199999999997587,0.08264555206939597,0.020105772701825123,14.162188339976991,394.7423893342569,0.08302034345892939,0
pd_60_15,pd,60.0,14.999999999999998,0.15,9.0,True,,2.4959999999999467,0.3459999999999468,0.08395819985607182,0.02110884744449588,14.09343626405881,344.42715756671714,0.0,0
pd_60_30,pd,60.0,29.999999999999996,0.15,9.0,True,,2.231999999999976,0.08199999999997587,0.07800331181358468,0.0197485218518322,13.021086945801315,353.659659683358,0.0,0
pd_60_45,pd,60.0,45.0,0.15,9.0,True,,2.2239999999999767,0.07399999999997675,0.06703484537748598,0.01702348236016549,10.95052396077202,348.55219086077557,0.2258725021979643,0
pd_60_60,pd,60.0,59.99999999999999,0.15,9.0,True,,2.1999999999999793,0.049999999999979394,0.05214879222533207,0.013139807152946407,8.484347308657068,482.69726373091453,0.032807554225696034,0
pd_60_75,pd,60.0,75.0,0.15,9.0,True,,2.1519999999999846,0.0019999999999846807,0.03439749338839702,0.008809157117132748,8.583585397217233,359.025898354126,0.0,0
pd_60_90,pd,60.0,90.0,0.15,9.0,True,,2.1519999999999846,0.0019999999999846807,0.018134196084186663,0.005788494724815309,8.815240145318704,582.1202114990384,1.1102230246251565e-16,0
pd_60_105,pd,60.0,105.00000000000001,0.15,9.0,True,,2.1519999999999846,0.0019999999999846807,0.014701594863989182,0.00428461106394024,8.645020048913691,569.58216172248,-2.220446049250313e-16,0
pd_60_120,pd,60.0,119.99999999999999,0.15,9.0,True,,2.203999999999979,0.053999999999978954,0.026158516424305566,0.007320272823726472,8.142919361807872,355.4364541743871,0.21491898571181367,0
pd_60_135,pd,60.0,135.0,0.15,9.0,True,,2.2359999999999753,0.08599999999997543,0.04191319474819908,0.011023228869463561,8.969274673757653,354.20187213761255,0.14960472699652305,0
pd_60_150,pd,60.0,150.0,0.15,9.0,True,,2.5799999999999375,0.42999999999993754,0.05497679422150777,0.01716375696377634,9.861067738692551,600.017978790429,0.0,0
pd_60_165,pd,60.0,165.0,0.15,9.0,True,,2.6959999999999247,0.5459999999999248,0.061763554090976655,0.022368965890339612,10.109715004239051,434.36919734818764,0.0,0
pd_60_180,pd,60.0,180.0,0.15,9.0,True,,2.2599999999999727,0.10999999999997279,0.06341899939790188,0.02387750752609328,9.835051390280505,553.9539057791501,-2.220446049250313e-16,0
pd_60_195,pd,60.0,195.0,0.15,9.0,True,,2.6959999999999247,0.5459999999999248,0.06176355409097681,0.022368965890339532,10.10971500423898,434.3691973462352,0.0,0
pd_60_210,pd,60.0,210.00000000000003,0.15,9.0,True,,2.5799999999999375,0.42999999999993754,0.05497679422150751,0.01716375696377697,9.861067738692867,600.0179787889856,0.0,0
pd_60_225,pd,60.0,225.0,0.15,9.0,True,,2.2359999999999753,0.08599999999997543,0.04191319474819815,0.011023228869463185,8.969274673757296,354.20187213732345,0.14960472699343186,0
pd_60_240,pd,60.0,239.99999999999997,0.15,9.0,True,,2.203999999999979,0.053999999999978954,0.026158516424304886,0.0073202728237262695,8.142919361806705,355.43645417313314,0.21491898571126367,0
pd_60_255,pd,60.0,255.00000000000003,0.15,9.0,True,,2.1519999999999846,0.0019999999999846807,0.014701594863989427,0.004284611063940301,8.645020048913636,569.5821617240565,1.1102230246251565e-16,0
pd_60_270,pd,60.0,270.0,0.15,9.0,True,,2.1519999999999846,0.0019999999999846807,0.018134196084187613,0.005788494724816186,8.815240145318876,582.1202114994717,0.0,0
pd_60_285,pd,60.0,285.0,0.15,9.0,True,,2.1519999999999846,0.0019999999999846807,0.03439749338839777,0.008809157117132411,8.583585397217348,359.0258983531147,0.0,0
pd_60_300,pd,60.0,300.0,0.15,9.0,True,,2.1999999999999793,0.049999999999979394,0.05214879222533338,0.01313980715294669,8.484347308655742,482.69726373070904,0.03280755422589121,0
pd_60_315,pd,60.0,315.0,0.15,9.0,True,,2.2239999999999767,0.07399999999997675,0.06703484537748591,0.01702348236016554,10.950523960770655,348.552190861123,0.22587250219806942,0
pd_60_330,pd,60.0,330.0,0.15,9.0,True,,2.231999999999976,0.08199999999997587,0.07800331181358483,0.019748521851832214,13.021086945801189,353.65965968298144,0.0,0
pd_60_345,pd,60.0,345.0,0.15,9.0,True,,2.4959999999999467,0.3459999999999468,0.08395819985607175,0.02110884744449612,14.093436264058246,344.427157566391,0.0,0
pd_80_0,pd,80.0,0.0,0.15,12.0,True,,2.6319999999999317,0.4819999999999318,0.11404086673205205,0.027980670863452885,17.77917786578701,408.2411272972489,0.0,0
pd_80_15,pd,80.0,14.999999999999998,0.15,12.0,True,,2.683999999999926,0.5339999999999261,0.11350066516849053,0.028434115679872408,18.09530110783465,363.873528252152,0.0,0
pd_80_30,pd,80.0,29.999999999999996,0.15,12.0,True,,2.64799999999993,0.49799999999993005,0.10410510337116488,0.026534541655833535,17.10861812215748,361.7145765007346,0.0,0
pd_80_45,pd,80.0,45.0,0.15,12.0,True,,2.539999999999942,0.38999999999994195,0.09072789167179773,0.022951989691923042,15.071816859077344,558.7207529190663,1.1102230246251565e-16,0
pd_80_60,pd,80.0,59.99999999999999,0.15,12.0,False,SLIP,2.2519999999999736,0.10199999999997367,0.07262782626077048,0.03275626828301433,180.0,4032.3597143985426,0.0,0
pd_80_75,pd,80.0,75.0,0.15,12.0,False,SLIP,2.2639999999999723,0.11399999999997235,0.04949995792955575,0.03152195630049629,180.0,4042.2992875796513,-2.220446049250313e-16,0
pd_80_90,pd,80.0,90.0,0.15,12.0,False,SLIP,2.267999999999972,0.1179999999999719,0.033305873478531124,0.028719943379401976,180.0,4157.786733131667,0.0,0
pd_80_105,pd,80.0,105.00000000000001,0.15,12.0,False,SLIP,2.2719999999999714,0.12199999999997146,0.03466403234781912,0.031356091420080785,180.0,4175.168916187692,-2.220446049250313e-16,0
pd_80_120,pd,80.0,119.99999999999999,0.15,12.0,False,SLIP,2.2519999999999736,0.10199999999997367,0.04572393299223236,0.0335897994898352,180.0,4079.5255513279867,0.0,0
pd_80_135,pd,80.0,135.0,0.15,12.0,True,,2.719999999999922,0.5699999999999221,0.06536897075825156,0.023749568523743235,11.17883377489293,889.8190032680268,0.0,0
pd_80_150,pd,80.0,150.0,0.15,12.0,True,,2.2879999999999696,0.1379999999999697,0.0825250977899221,0.04104700741505561,11.866586374823058,1219.9182954220375,-2.220446049250313e-16,0
pd_80_165,pd,80.0,165.0,0.15,12.0,True,,3.19199999999987,1.0419999999998701,0.09617889080142507,0.05754840489746619,11.953441612359759,1532.194175091107,0.0,0
pd_80_180,pd,80.0,180.0,0.15,12.0,True,,3.2399999999998648,1.0899999999998649,0.10006190920824862,0.06294141003171232,11.261829620874614,974.7587131287705,0.0943072286393084,0
pd_80_195,pd,80.0,195.0,0.15,12.0,True,,3.19199999999987,1.0419999999998701,0.09617889080142365,0.05754840489746371,11.953441612345879,1532.1941750967603,-2.220446049250313e-16,0
pd_80_210,pd,80.0,210.00000000000003,0.15,12.0,True,,2.2879999999999696,0.1379999999999697,0.08252509778992052,0.041047007415053446,11.86658637482205,1219.9182954246562,0.0,0
pd_80_225,pd,80.0,225.0,0.15,12.0,True,,2.719999999999922,0.5699999999999221,0.06536897075825017,0.023749568523743193,11.17883377489253,889.8190032681485,0.0,0
pd_80_240,pd,80.0,239.99999999999997,0.15,12.0,False,SLIP,2.2519999999999736,0.10199999999997367,0.04572393299223085,0.033589799489836716,180.0,4079.5255513277316,0.0,0
pd_80_255,pd,80.0,255.00000000000003,0.15,12.0,False,SLIP,2.2719999999999714,0.12199999999997146,0.03466403234781825,0.03135609142007742,180.0,4175.168916187747,0.0,0
pd_80_270,pd,80.0,270.0,0.15,12.0,False,SLIP,2.267999999999972,0.1179999999999719,0.03330587347857426,0.02871994337948824,180.0,4157.7867331393445,0.0,0
pd_80_285,pd,80.0,285.0,0.15,12.0,False,SLIP,2.2639999999999723,0.11399999999997235,0.0494999579295532,0.03152195630049589,180.0,4042.2992875794534,0.0,0
pd_80_300,pd,80.0,300.0,0.15,12.0,False,SLIP,2.2519999999999736,0.10199999999997367,0.07262782626077051,0.032756268283025636,180.0,4032.359714398072,0.0,0
pd_80_315,pd,80.0,315.0,0.15,12.0,True,,2.539999999999942,0.38999999999994195,0.0907278916717991,0.02295198969192279,15.07181685907963,558.7207529202681,-2.220446049250313e-16,0
pd_80_330,pd,80.0,330.0,0.15,12.0,True,,2.64799999999993,0.49799999999993005,0.1041051033711644,0.02653454165583357,17.10861812215878,361.71457650041714,0.0,0
pd_80_345,pd,80.0,345.0,0.15,12.0,True,,2.683999999999926,0.5339999999999261,0.11350066516848896,0.028434115679871943,18.09530110783494,363.8735282520086,0.0,0
pd_100_0,pd,100.0,0.0,0.15,15.0,True,,2.7959999999999137,0.6459999999999138,0.14273849334275626,0.045471735089145975,20.17894369081953,810.5544809184487,0.0,0
pd_100_15,pd,100.0,14.999999999999998,0.15,15.0,True,,2.8079999999999123,0.6579999999999124,0.14233869715709388,0.04469907625514915,20.634555730331474,1384.6598531627442,0.0,0
pd_100_30,pd,100.0,29.999999999999996,0.15,15.0,True,,2.7519999999999185,0.6019999999999186,0.13286528283932553,0.037511721108738114,20.42152077269975,927.3523574812223,0.0,0
pd_100_45,pd,100.0,45.0,0.15,15.0,False,SLIP,2.763999999999917,0.6139999999999173,0.11830926326640272,0.03149512941889434,180.0,4119.976960786178,0.0,0
pd_100_60,pd,100.0,59.99999999999999,0.15,15.0,False,SLIP,2.8679999999999057,0.7179999999999058,0.09569446286492028,0.029633180867136687,180.0,4211.868861291026,0.0,0
pd_100_75,pd,100.0,75.0,0.15,15.0,False,CONTACT_LOSS,2.311999999999967,0.16199999999996706,0.06536088344851541,0.028749510255151645,180.0,4262.2033831548415,0.0,0
pd_100_90,pd,100.0,90.0,0.15,15.0,False,CONTACT_LOSS,2.5079999999999454,0.3579999999999455,0.03913872244883099,0.029546369456224807,180.0,4321.338259503562,0.0,0
pd_100_105,pd,100.0,105.00000000000001,0.15,15.0,False,SLIP,2.4599999999999507,0.30999999999995076,0.038073342785194725,0.026530694987500297,180.0,4349.217911178168,0.0,0
pd_100_120,pd,100.0,119.99999999999999,0.15,15.0,False,SLIP,2.7359999999999203,0.5859999999999204,0.06915458126862262,0.023741009578111903,180.0,4043.8129184244335,0.0,0
pd_100_135,pd,100.0,135.0,0.15,15.0,False,SLIP,3.1439999999998753,0.9939999999998754,0.09336353219979869,0.04661662506651395,180.0,4047.580695735193,0.0,0
pd_100_150,pd,100.0,150.0,0.15,15.0,True,,4.5359999999997225,2.3859999999997226,0.127441814113465,0.11088008286020701,30.142418634204695,2103.4216596024667,-2.220446049250313e-16,0
pd_100_165,pd,100.0,165.0,0.15,15.0,False,FALL,,,1.5880044277002667,1.4636615430034083,180.0,2204.014067779191,0.0,0
pd_100_180,pd,100.0,180.0,0.15,15.0,False,FALL,,,1.5816200718645834,1.507126191949477,180.0,3159.1859442884543,0.0,0
pd_100_195,pd,100.0,195.0,0.15,15.0,False,FALL,,,1.5880044277023286,1.463661532141762,180.0,2204.01304761025,0.0,0
pd_100_210,pd,100.0,210.00000000000003,0.15,15.0,True,,4.5359999999997225,2.3859999999997226,0.12744181411346306,0.1108800828602004,30.14241863398348,2103.4216597006744,0.0,0
pd_100_225,pd,100.0,225.0,0.15,15.0,False,SLIP,3.1439999999998753,0.9939999999998754,0.0933635321997984,0.0466166250665132,180.0,4047.580695735535,0.0,0
pd_100_240,pd,100.0,239.99999999999997,0.15,15.0,False,SLIP,2.7359999999999203,0.5859999999999204,0.06915458126862552,0.023741009578130405,180.0,4043.8129184224417,0.0,0
pd_100_255,pd,100.0,255.00000000000003,0.15,15.0,False,SLIP,2.4599999999999507,0.30999999999995076,0.03807334278501149,0.02653069498749016,180.0,4349.217911167376,0.0,0
pd_100_270,pd,100.0,270.0,0.15,15.0,False,CONTACT_LOSS,2.5079999999999454,0.3579999999999455,0.03913872244897707,0.02954636945623054,180.0,4321.338259502284,0.0,0
pd_100_285,pd,100.0,285.0,0.15,15.0,False,CONTACT_LOSS,2.311999999999967,0.16199999999996706,0.06536088344852213,0.028749510255121558,180.0,4262.2033831553135,0.0,0
pd_100_300,pd,100.0,300.0,0.15,15.0,False,SLIP,2.8679999999999057,0.7179999999999058,0.09569446286491726,0.029633180867137076,180.0,4211.868861291277,0.0,0
pd_100_315,pd,100.0,315.0,0.15,15.0,False,SLIP,2.763999999999917,0.6139999999999173,0.11830926326640127,0.031495129418896824,180.0,4119.976960786087,0.0,0
pd_100_330,pd,100.0,330.0,0.15,15.0,True,,2.7519999999999185,0.6019999999999186,0.1328652828393296,0.037511721108738565,20.421520772698987,927.3523574807064,0.0,0
pd_100_345,pd,100.0,345.0,0.15,15.0,True,,2.8079999999999123,0.6579999999999124,0.1423386971570934,0.04469907625514792,20.634555730331368,1384.6598531645136,0.0,0
pd_120_0,pd,120.0,0.0,0.15,18.0,True,,3.111999999999879,0.961999999999879,0.17361900210124695,0.07428568326276859,21.695322916227095,1396.9450197052968,0.04904365763049123,0
pd_120_15,pd,120.0,14.999999999999998,0.15,18.0,False,SLIP,3.0319999999998877,0.8819999999998878,0.17108912853328243,0.07008169858117347,180.0,4438.2500374435185,-2.220446049250313e-16,0
pd_120_30,pd,120.0,29.999999999999996,0.15,18.0,True,,2.891999999999903,0.7419999999999032,0.1590612431420193,0.055777034274454164,25.69782335043127,1744.2551884606908,0.0,0
pd_120_45,pd,120.0,45.0,0.15,18.0,False,SLIP,3.0159999999998894,0.8659999999998895,0.14912199953440075,0.04020529548458603,180.0,4323.7917021801,-2.220446049250313e-16,0
pd_120_60,pd,120.0,59.99999999999999,0.15,18.0,False,SLIP,2.8679999999999057,0.7179999999999058,0.1252335329913326,0.04230912812402755,180.0,4339.082461523475,0.0,0
pd_120_75,pd,120.0,75.0,0.15,18.0,False,CONTACT_LOSS,2.4519999999999516,0.30199999999995164,0.08247984513468198,0.04783238423588075,180.0,4316.818196523822,0.0,0
pd_120_90,pd,120.0,90.0,0.15,18.0,False,CONTACT_LOSS,2.619999999999933,0.46999999999993314,0.05042489654709485,0.051057069597154385,180.0,4260.298613578046,0.0,0
pd_120_105,pd,120.0,105.00000000000001,0.15,18.0,False,CONTACT_LOSS,2.8319999999999097,0.6819999999999098,0.04987845315624873,0.04626450317592173,180.0,4481.968972753493,0.0,0
pd_120_120,pd,120.0,119.99999999999999,0.15,18.0,False,SLIP,2.883999999999904,0.7339999999999041,0.0947922756453598,0.039318831095001935,180.0,4232.7456365412745,0.0,0
pd_120_135,pd,120.0,135.0,0.15,18.0,False,FALL,,,1.6028499564034875,1.4730794691812779,180.0,3964.790808323561,0.0,0
pd_120_150,pd,120.0,150.0,0.15,18.0,False,FALL,,,1.5850042024183093,1.5052047616567865,180.0,3129.135100446713,0.0,0
pd_120_165,pd,120.0,165.0,0.15,18.0,False,FALL,,,1.5812265774190388,1.4890944060526599,180.0,2961.3473410396678,0.0,0
pd_120_180,pd,120.0,180.0,0.15,18.0,False,FALL,,,1.5967526497256581,1.4764920915234776,180.0,2979.0977817883854,0.0,0
pd_120_195,pd,120.0,195.0,0.15,18.0,False,FALL,,,1.5812265774190328,1.4890944014903644,180.0,2961.3473415197236,0.0,0
pd_120_210,pd,120.0,210.00000000000003,0.15,18.0,False,FALL,,,1.585004202418254,1.5052046981979967,180.0,3129.135098694113,0.0,0
pd_120_225,pd,120.0,225.0,0.15,18.0,False,FALL,,,1.6028499564039225,1.4730794777742144,180.0,3964.790808323364,0.0,0
pd_120_240,pd,120.0,239.99999999999997,0.15,18.0,False,SLIP,2.883999999999904,0.7339999999999041,0.09479227565851304,0.039318831090848876,180.0,4232.7456364640575,0.0,0
pd_120_255,pd,120.0,255.00000000000003,0.15,18.0,False,CONTACT_LOSS,2.8319999999999097,0.6819999999999098,0.04987845315597955,0.04626450317599372,180.0,4481.9689726822535,0.0,0
pd_120_270,pd,120.0,270.0,0.15,18.0,False,CONTACT_LOSS,2.619999999999933,0.46999999999993314,0.050424896547951625,0.051057069597169935,180.0,4260.298613529586,0.0,0
pd_120_285,pd,120.0,285.0,0.15,18.0,False,CONTACT_LOSS,2.4519999999999516,0.30199999999995164,0.0824798451346073,0.04783238423587751,180.0,4316.818196516229,-2.220446049250313e-16,0
pd_120_300,pd,120.0,300.0,0.15,18.0,False,SLIP,2.8679999999999057,0.7179999999999058,0.12523353299131385,0.04230912812402237,180.0,4339.082461522377,0.0,0
pd_120_315,pd,120.0,315.0,0.15,18.0,False,SLIP,3.0159999999998894,0.8659999999998895,0.14912199953438804,0.04020529548458723,180.0,4323.7917021777575,-2.220446049250313e-16,0
pd_120_330,pd,120.0,330.0,0.15,18.0,True,,2.891999999999903,0.7419999999999032,0.15906124314201928,0.055777034274454025,25.697823350416947,1744.2551884613717,0.0,0
pd_120_345,pd,120.0,345.0,0.15,18.0,False,SLIP,3.0319999999998877,0.8819999999998878,0.17108912853327968,0.07008169858116974,180.0,4438.250037443906,-2.220446049250313e-16,0
pd_140_0,pd,140.0,0.0,0.15,21.0,False,FALL,,,1.5781569657926047,1.4112696519190555,180.0,1792.4502757760022,0.0,0
pd_140_15,pd,140.0,14.999999999999998,0.15,21.0,False,SLIP,3.4079999999998463,1.2579999999998464,0.20780251158051846,0.11224396601356897,180.0,4491.450683577374,0.0,0
pd_140_30,pd,140.0,29.999999999999996,0.15,21.0,False,SLIP,3.627999999999822,1.4779999999998221,0.19702917400333841,0.08272028450775465,180.0,4415.199836789038,0.0,0
pd_140_45,pd,140.0,45.0,0.15,21.0,False,SLIP,3.2799999999998604,1.1299999999998604,0.1821310155284816,0.055490964030828135,180.0,4345.50933942878,-2.220446049250313e-16,0
pd_140_60,pd,140.0,59.99999999999999,0.15,21.0,False,CONTACT_LOSS,2.891999999999903,0.7419999999999032,0.15131530607406565,0.06062815749235112,180.0,4311.8569940508605,-2.220446049250313e-16,0
pd_140_75,pd,140.0,75.0,0.15,21.0,False,CONTACT_LOSS,2.7799999999999154,0.6299999999999155,0.1067756237817203,0.07311733082931382,180.0,4304.238181625295,0.0,0
pd_140_90,pd,140.0,90.0,0.15,21.0,False,CONTACT_LOSS,2.7719999999999163,0.6219999999999164,0.05385018475336768,0.08004169102143383,180.0,4341.422011795993,-2.220446049250313e-16,0
