trial_id,controller,push_magnitude_N,push_direction_deg,push_duration_s,impulse_Ns,success,failure_reason,recovered_at_s,recovery_latency_s,max_torso_error_rad,max_com_displacement_m,max_joint_torque_Nm,max_contact_force_N,min_friction_margin,seed,mass_kg,force_over_mg,impulse_over_mass_m_s
calibration_se3_wbc_60_45,se3_wbc,60.0,45.0,0.15,9.0,True,,2.3719999999999604,0.22199999999996045,0.046914943835389966,0.04168601416545595,21.466464059706766,279.5823502886326,0.6423671174385788,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_90,se3_wbc,60.0,90.0,0.15,9.0,True,,2.347999999999963,0.1979999999999631,0.044188446252953185,0.028764496761411455,15.359804739931514,359.218406418835,0.0,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_135,se3_wbc,60.0,135.0,0.15,9.0,False,FALL,,,1.4292124507440291,1.19024037485395,65.04776008208637,298.64098153514345,0.0,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_180,se3_wbc,60.0,180.0,0.15,9.0,False,FALL,,,1.4215740742232468,1.1918354443985988,50.0,329.52887947406134,0.0,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_225,se3_wbc,60.0,225.0,0.15,9.0,False,FALL,,,1.4297036698639138,1.1920528987981196,58.16157531543116,289.78913138028054,0.0,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_270,se3_wbc,60.0,270.0,0.15,9.0,True,,2.3239999999999656,0.17399999999996574,0.044330585787984635,0.02856017413042632,16.341833175957376,362.315747212763,-2.220446049250313e-16,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_60_315,se3_wbc,60.0,315.0,0.15,9.0,True,,2.37599999999996,0.22599999999996,0.0469346734817068,0.04167669142415915,22.511965793280034,279.50542617230747,0.7297813326755456,0,35.112142000000006,0.17419068170407648,0.2563215881275485
calibration_se3_wbc_80_0,se3_wbc,80.0,0.0,0.15,12.0,False,FALL,,,1.6359161812728344,1.498173804726097,139.0,1982.645599218848,-2.220446049250313e-16,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_45,se3_wbc,80.0,45.0,0.15,12.0,True,,2.3999999999999573,0.24999999999995737,0.059697610434492905,0.06649862315927971,30.32084594792008,304.07494249016577,0.44639848161271845,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_90,se3_wbc,80.0,90.0,0.15,12.0,False,CONTACT_LOSS,2.4359999999999533,0.2859999999999534,0.05772428088973216,0.050282831955087044,31.037813605384894,389.9842852033364,-2.220446049250313e-16,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_135,se3_wbc,80.0,135.0,0.15,12.0,False,FALL,,,1.4254883421457603,1.187361544019837,56.98851885425092,336.53723681400766,-2.220446049250313e-16,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_180,se3_wbc,80.0,180.0,0.15,12.0,False,FALL,,,1.4259278035407428,1.1950698914583149,50.0,255.1281224112791,0.0,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_225,se3_wbc,80.0,225.0,0.15,12.0,False,FALL,,,1.4273393654041173,1.185315261059546,80.01083923073418,345.0840763565337,0.0,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_270,se3_wbc,80.0,270.0,0.15,12.0,False,CONTACT_LOSS,2.4319999999999538,0.28199999999995384,0.05773076343705646,0.050283345139472926,31.30119043566764,391.58903777834473,-2.220446049250313e-16,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_80_315,se3_wbc,80.0,315.0,0.15,12.0,True,,2.403999999999957,0.2539999999999569,0.059759104821128575,0.06627683355051164,30.012391597511233,297.39864623553103,0.5706479958349904,0,35.112142000000006,0.23225424227210198,0.3417621175033981
calibration_se3_wbc_100_0,se3_wbc,100.0,0.0,0.15,15.0,False,FALL,,,2.2258807146023343,1.4722029767798739,139.0,834.0070440576926,-2.220446049250313e-16,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_se3_wbc_100_45,se3_wbc,100.0,45.0,0.15,15.0,False,FALL,,,1.8327114053555176,1.4494174819834285,88.0,913.3111183812075,-2.220446049250313e-16,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_se3_wbc_100_90,se3_wbc,100.0,90.0,0.15,15.0,False,CONTACT_LOSS,2.4239999999999546,0.2739999999999547,0.07030668590684538,0.09134373694670378,32.63491515374171,425.6257474556543,0.0,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_se3_wbc_100_135,se3_wbc,100.0,135.0,0.15,15.0,False,FALL,,,1.453930752370099,1.1812955574709525,73.19410148509603,365.2437654738042,0.0,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_se3_wbc_100_180,se3_wbc,100.0,180.0,0.15,15.0,False,FALL,,,1.4901918749931087,1.1302487759537798,50.0,175.46294896541536,-2.220446049250313e-16,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_se3_wbc_100_225,se3_wbc,100.0,225.0,0.15,15.0,False,FALL,,,1.453270023071964,1.1719358315624684,83.25212382982936,365.3391524146767,0.0,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_se3_wbc_100_270,se3_wbc,100.0,270.0,0.15,15.0,False,CONTACT_LOSS,2.4239999999999546,0.2739999999999547,0.07034188715017312,0.0911254028948986,32.6807999292629,425.28900244156347,0.0,0,35.112142000000006,0.2903178028401275,0.4272026468792476
calibration_se3_wbc_100_315,se3_wbc,100.0,315.0,0.15,15.0,False,FALL,,,1.6983189974195856,1.6655414520054008,139.0,1240.2785597154016,-2.220446049250313e-16,0,35.112142000000006,0.2903178028401275,0.4272026468792476
